a,b,theta,E,E_p,E_t,machine_type,status,file_name
6.8,8.3,26.5,-29.465598014416173,-0.8375689726090059,-6.94761501729954,2,Done,BTBT_theta=26.5_a=6.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.1,27.0,-35.30536922533065,-10.459725736174732,-3.5964794382452965,2,Done,BTBT_theta=27.0_a=4.1_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.7,26.0,-30.486983491573483,-0.6192080427426845,-7.3121418515220284,2,Done,BTBT_theta=26.0_a=7.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.7,27.0,-28.72459655581042,-0.9402484339661896,-6.711024921969511,1,Done,BTBT_theta=27.0_a=6.7_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,9.5,28.0,-27.7886653887108,-1.956657755887136,-5.968837469234131,1,Done,BTBT_theta=28.0_a=6.0_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.3,26.5,-29.39923255704344,-0.7619791177567095,-6.968818580382504,2,Done,BTBT_theta=26.5_a=6.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.7,25.5,-30.08734747301787,-0.7318398125935346,-7.1559169619577006,1,Done,BTBT_theta=25.5_a=6.9_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.6,26.0,-30.477231984958053,-0.6797062817495316,-7.279454855364747,2,Done,BTBT_theta=26.0_a=7.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,27.0,-35.366689504124224,-10.908746792003512,-3.3872989800293,2,Done,BTBT_theta=27.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.8,27.0,-28.4428947661072,-0.9402484339661896,-6.640599474543706,1,Done,BTBT_theta=27.0_a=6.7_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.4,26.5,-29.121295826975256,-0.7619791177567095,-6.899334397865459,2,Done,BTBT_theta=26.5_a=6.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,9.6,28.0,-27.698329049162567,-1.956657755887136,-5.946253384347074,1,Done,BTBT_theta=28.0_a=6.0_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.7,25.5,-30.36808289634064,-0.6659826380200684,-7.259029405075125,1,Done,BTBT_theta=25.5_a=7.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.6,26.0,-30.64699854003265,-0.6192080427426845,-7.352145613636821,2,Done,BTBT_theta=26.0_a=7.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,27.0,-35.637999726925045,-10.813992782030256,-3.502503540716134,2,Done,BTBT_theta=27.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.5,26.5,-28.8117074938491,-0.7619791177567095,-6.82193731458392,2,Done,BTBT_theta=26.5_a=6.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.5,27.0,-29.074922838248312,-1.0359186087734995,-6.750771405175328,1,Done,BTBT_theta=27.0_a=6.6_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.4,28.0,-27.911356144584715,-1.7686808607541025,-6.093498605769128,1,Done,BTBT_theta=28.0_a=6.1_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.7,25.5,-30.42767124576494,-0.6064570397138596,-7.3036892915843055,1,Done,BTBT_theta=25.5_a=7.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.6,26.0,-30.61074101319537,-0.564495445927605,-7.370437530335039,2,Done,BTBT_theta=26.0_a=7.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.0,27.0,-35.329239706508815,-10.459725736174732,-3.6024470585398376,2,Done,BTBT_theta=27.0_a=4.1_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.2,26.5,-29.40810554753989,-0.9216992382425816,-6.891176767763682,2,Done,BTBT_theta=26.5_a=6.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.5,27.0,-29.1714087757282,-0.9402484339661896,-6.822727976948954,1,Done,BTBT_theta=27.0_a=6.7_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.4,28.0,-27.879679441452023,-1.600018722936511,-6.169910498894751,1,Done,BTBT_theta=28.0_a=6.2_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.7,26.0,-30.373065324965864,-0.564495445927605,-7.311018608277664,2,Done,BTBT_theta=26.0_a=7.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.6,25.5,-30.4467977504246,-0.6659826380200684,-7.278708118596114,1,Done,BTBT_theta=25.5_a=7.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.2,28.0,-39.64429967151955,-4.678614158183336,-7.571767838788219,2,Done,BTBT_theta=28.0_a=8.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.3,28.0,-38.93617973616347,-4.540254478575662,-7.463917694753036,2,Done,BTBT_theta=28.0_a=8.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.2,26.5,-29.62101969099604,-0.8375689726090059,-6.986470436444506,1,Done,BTBT_theta=26.5_a=6.8_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.8,26.0,-30.10173000022769,-0.564495445927605,-7.24318477709312,2,Done,BTBT_theta=26.0_a=7.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.5,27.0,-29.10208147019148,-0.8545807683840394,-6.84822998335585,1,Done,BTBT_theta=27.0_a=6.8_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,9.3,28.0,-27.75518145551905,-1.956657755887136,-5.960466485936195,2,Done,BTBT_theta=28.0_a=6.0_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.6,25.5,-30.59850456751883,-0.6064570397138596,-7.346397622022778,1,Done,BTBT_theta=25.5_a=7.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.3,28.0,-39.33319276385009,-4.540254478575662,-7.563170951674692,2,Done,BTBT_theta=28.0_a=8.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.5,26.0,-30.48521391255781,-0.6797062817495316,-7.281450337264687,2,Done,BTBT_theta=26.0_a=7.0_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.2,26.5,-29.640221496578302,-0.7619791177567095,-7.029065815266222,1,Done,BTBT_theta=26.5_a=6.9_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.6,27.0,-28.82386863650754,-0.8545807683840394,-6.7786767749348655,1,Done,BTBT_theta=27.0_a=6.8_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.3,28.0,-27.97440834948793,-1.7686808607541025,-6.109261656994931,2,Done,BTBT_theta=28.0_a=6.1_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.4,28.0,-38.88206327473745,-4.361225875327364,-7.53990288102068,2,Done,BTBT_theta=28.0_a=8.0_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.6,25.5,-30.54645888740197,-0.5526857075747102,-7.360271868063137,1,Done,BTBT_theta=25.5_a=7.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.5,26.0,-30.76065315119922,-0.6192080427426845,-7.380559266428463,2,Done,BTBT_theta=26.0_a=7.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.7,27.0,-28.512171869166195,-0.8545807683840394,-6.700752583099529,1,Done,BTBT_theta=27.0_a=6.8_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.1,26.5,-29.726742575643584,-0.8375689726090059,-7.012901157606393,1,Done,BTBT_theta=26.5_a=6.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.3,28.0,-28.04280693968758,-1.600018722936511,-6.21069237345364,2,Done,BTBT_theta=28.0_a=6.2_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.2,28.0,-39.308506519533694,-4.678614158183336,-7.487819550791755,2,Done,BTBT_theta=28.0_a=8.1_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.7,25.5,-30.300876575056463,-0.5526857075747102,-7.298876289976761,1,Done,BTBT_theta=25.5_a=7.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.5,26.0,-30.80978718493133,-0.564495445927605,-7.420199073269032,2,Done,BTBT_theta=26.0_a=7.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.2,28.0,-27.96702883252874,-1.7686808607541025,-6.107416777755134,2,Done,BTBT_theta=28.0_a=6.1_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.4,27.0,-29.124621630180627,-1.0359186087734995,-6.763196103158407,1,Done,BTBT_theta=27.0_a=6.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.4,28.0,-38.42270085355267,-4.361225875327364,-7.425062275724485,2,Done,BTBT_theta=28.0_a=8.1_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.1,26.5,-29.838991563301533,-0.7619791177567095,-7.078758331947029,1,Done,BTBT_theta=26.5_a=6.9_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.8,25.5,-30.02329125115648,-0.5526857075747102,-7.229479959001765,1,Done,BTBT_theta=25.5_a=7.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.4,26.0,-30.82127061765641,-0.6192080427426845,-7.39571363304276,2,Done,BTBT_theta=26.0_a=7.1_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.2,28.0,-28.14677279768512,-1.600018722936511,-6.236683837953024,2,Done,BTBT_theta=28.0_a=6.2_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.2,28.0,-38.84984691115096,-4.678614158183336,-7.373154648696072,2,Done,BTBT_theta=28.0_a=8.2_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.4,27.0,-29.32695595594123,-0.9402484339661896,-6.861614772002213,1,Done,BTBT_theta=27.0_a=6.7_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.1,26.5,-29.7688735970296,-0.6938252570107579,-7.09530577075202,1,Done,BTBT_theta=26.5_a=7.0_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.4,26.0,-30.96518376236781,-0.564495445927605,-7.459048217628151,2,Done,BTBT_theta=26.0_a=7.2_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.5,25.5,-30.471697346307337,-0.6659826380200684,-7.2849330175668,1,Done,BTBT_theta=25.5_a=7.0_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.2,28.0,-28.17541235405952,-1.4482115036807954,-6.319747336674482,2,Done,BTBT_theta=28.0_a=6.3_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.3,28.0,-38.41918679885566,-4.540254478575662,-7.334669460426085,2,Done,BTBT_theta=28.0_a=8.2_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.4,27.0,-29.34339671535417,-0.8545807683840394,-6.908558794646524,1,Done,BTBT_theta=27.0_a=6.8_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.2,26.5,-29.493195903487504,-0.6938252570107579,-7.026386347366497,1,Done,BTBT_theta=26.5_a=7.0_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.4,26.0,-30.90141619509086,-0.5151668847538531,-7.4677706063957885,2,Done,BTBT_theta=26.0_a=7.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.5,25.5,-30.725638093426824,-0.6064570397138596,-7.378181003499776,1,Done,BTBT_theta=25.5_a=7.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.3,28.0,-27.97737019788474,-1.4482115036807954,-6.270236797630787,2,Done,BTBT_theta=28.0_a=6.3_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.2,6.4,28.0,-37.8604518934153,-4.361225875327364,-7.284500035690144,2,Done,BTBT_theta=28.0_a=8.2_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.3,27.0,-29.4293655869551,-0.9402484339661896,-6.88721717975568,1,Done,BTBT_theta=27.0_a=6.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.5,26.0,-30.66968930279836,-0.5151668847538531,-7.409838883322664,2,Done,BTBT_theta=26.0_a=7.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.3,26.5,-29.184410783462223,-0.6938252570107579,-6.949190067360178,1,Done,BTBT_theta=26.5_a=7.0_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.5,25.5,-30.75589662557468,-0.5526857075747102,-7.412631302606314,1,Done,BTBT_theta=25.5_a=7.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.4,28.0,-27.72985515324399,-1.4482115036807954,-6.2083580364706,2,Done,BTBT_theta=28.0_a=6.3_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.1,28.0,-39.85794172622264,-4.760021030902863,-7.584474916104227,2,Done,BTBT_theta=28.0_a=7.9_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.3,27.0,-29.54209148185328,-0.8545807683840394,-6.958232486271299,1,Done,BTBT_theta=27.0_a=6.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.6,26.0,-30.401416226755828,-0.5151668847538531,-7.34277061431203,2,Done,BTBT_theta=26.0_a=7.3_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.0,26.5,-29.77887610695325,-0.8375689726090059,-7.025934540433809,1,Done,BTBT_theta=26.5_a=6.8_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.1,28.0,-28.185829020105302,-1.600018722936511,-6.24644789355807,2,Done,BTBT_theta=28.0_a=6.2_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.4,25.5,-30.802545719780028,-0.6064570397138596,-7.397407910088077,1,Done,BTBT_theta=25.5_a=7.1_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.2,28.0,-39.82303961971775,-4.678614158183336,-7.616452825837769,2,Done,BTBT_theta=28.0_a=7.9_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.3,26.0,-30.827093911357224,-0.6192080427426845,-7.397169456467964,2,Done,BTBT_theta=26.0_a=7.1_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.3,27.0,-29.47862512106076,-0.77766686771065,-6.980822846409865,1,Done,BTBT_theta=27.0_a=6.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.0,26.5,-29.99240520922467,-0.7619791177567095,-7.117111743427813,1,Done,BTBT_theta=26.5_a=6.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.1,28.0,-28.31898664170876,-1.4482115036807954,-6.355640908586793,2,Done,BTBT_theta=28.0_a=6.3_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.3,28.0,-39.59393571922556,-4.540254478575662,-7.628356690518558,2,Done,BTBT_theta=28.0_a=7.9_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.4,25.5,-30.9244960132055,-0.5526857075747102,-7.4547811495140195,1,Done,BTBT_theta=25.5_a=7.2_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.3,26.0,-31.07128315186128,-0.564495445927605,-7.485573065001517,2,Done,BTBT_theta=26.0_a=7.2_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.4,27.0,-29.20252072159201,-0.77766686771065,-6.911796746542677,1,Done,BTBT_theta=27.0_a=6.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.1,28.0,-28.30306043801829,-1.3114959001541138,-6.420017159427516,2,Done,BTBT_theta=28.0_a=6.4_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.0,26.5,-30.00614767801017,-0.6938252570107579,-7.1546242909971625,1,Done,BTBT_theta=26.5_a=7.0_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.1,28.0,-39.76956321811304,-4.760021030902863,-7.5623802890768275,2,Done,BTBT_theta=28.0_a=8.0_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.3,26.0,-34.954515835270286,-2.4460841808468103,-7.515586868394166,2,Done,BTBT_theta=26.0_a=7.3_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.4,25.5,-30.84126308653504,-0.504216835135594,-7.458207354065962,1,Done,BTBT_theta=25.5_a=7.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.5,27.0,-28.893409295007583,-0.77766686771065,-6.834518889896572,1,Done,BTBT_theta=27.0_a=6.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.2,28.0,-28.071584550198168,-1.3114959001541138,-6.362148187472485,2,Done,BTBT_theta=28.0_a=6.4_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.1,28.0,-39.5084688575007,-4.760021030902863,-7.497106698923744,2,Done,BTBT_theta=28.0_a=8.1_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.9,26.5,-30.097174278926104,-0.7619791177567095,-7.143304010853171,1,Done,BTBT_theta=26.5_a=6.9_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.2,26.0,-35.31553488783538,-2.658985773799941,-7.499390835058875,2,Done,BTBT_theta=26.0_a=7.2_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.5,25.5,-30.59949603350833,-0.504216835135594,-7.397765590809286,1,Done,BTBT_theta=25.5_a=7.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.2,27.0,-29.475500122178342,-0.9402484339661896,-6.898750813561492,1,Done,BTBT_theta=27.0_a=6.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.3,28.0,-27.79472713684663,-1.3114959001541138,-6.292933834134601,2,Done,BTBT_theta=28.0_a=6.4_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.0,28.0,-39.40983683522791,-4.7636417634785175,-7.470638327067718,2,Done,BTBT_theta=28.0_a=7.8_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.2,26.0,-35.5248722252436,-2.658985773799941,-7.551725169410929,2,Done,BTBT_theta=26.0_a=7.3_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.9,26.5,-30.201780195813622,-0.6938252570107579,-7.203532420448028,1,Done,BTBT_theta=26.5_a=7.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.6,25.5,-30.32371793873608,-0.504216835135594,-7.328821067116223,1,Done,BTBT_theta=25.5_a=7.3_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.2,27.0,-29.692618581466377,-0.8545807683840394,-6.995864261174575,1,Done,BTBT_theta=27.0_a=6.8_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.0,28.0,-28.15329890185967,-1.600018722936511,-6.238315363996662,2,Done,BTBT_theta=28.0_a=6.2_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.1,28.0,-39.738087316975,-4.760021030902863,-7.554511313792318,2,Done,BTBT_theta=28.0_a=7.8_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.2,26.0,-35.5216593737714,-2.658985773799941,-7.550921956542879,2,Done,BTBT_theta=26.0_a=7.4_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.9,26.5,-30.120228996500373,-0.6322916261851788,-7.213911436032504,1,Done,BTBT_theta=26.5_a=7.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.3,25.5,-30.827470417134464,-0.6064570397138596,-7.403639084426686,1,Done,BTBT_theta=25.5_a=7.1_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.0,28.0,-28.403198483865708,-1.4482115036807954,-6.376693869126029,2,Done,BTBT_theta=28.0_a=6.3_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.2,27.0,-29.71625060820952,-0.77766686771065,-7.040229218197055,1,Done,BTBT_theta=27.0_a=6.9_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.2,28.0,-39.81224644742906,-4.678614158183336,-7.613754532765597,2,Done,BTBT_theta=28.0_a=7.8_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.3,26.0,-34.87462126323953,-2.4460841808468103,-7.495613225386478,2,Done,BTBT_theta=26.0_a=7.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.0,26.5,-29.849445881322023,-0.6322916261851788,-7.146215657237917,1,Done,BTBT_theta=26.5_a=7.1_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.0,28.0,-28.484837534837425,-1.3114959001541138,-6.465461433632299,2,Done,BTBT_theta=28.0_a=6.4_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.3,25.5,-31.04620785219595,-0.5526857075747102,-7.485209109261632,1,Done,BTBT_theta=25.5_a=7.2_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.1,27.0,-29.791564357467,-0.8545807683840394,-7.020600705174729,1,Done,BTBT_theta=27.0_a=6.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.0,28.0,-39.64643320627511,-4.7636417634785175,-7.529787419829518,2,Done,BTBT_theta=28.0_a=7.9_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.4,26.0,-34.21052742935717,-2.2435678786132485,-7.4308479180326685,2,Done,BTBT_theta=26.0_a=7.4_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.1,26.5,-29.54342180443928,-0.6322916261851788,-7.06970963801723,1,Done,BTBT_theta=26.5_a=7.1_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.9,28.0,-28.42184808012098,-1.4482115036807954,-6.381356268189848,2,Done,BTBT_theta=28.0_a=6.3_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.3,25.5,-34.986393343657255,-2.47477393806912,-7.509211366879754,1,Done,BTBT_theta=25.5_a=7.3_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.1,27.0,-29.910100997425616,-0.77766686771065,-7.088691815501079,1,Done,BTBT_theta=27.0_a=6.9_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.1,26.0,-35.749571004882455,-2.878714675316587,-7.49803541356232,2,Done,BTBT_theta=26.0_a=7.2_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.0,28.0,-39.66043922957033,-4.7636417634785175,-7.5332889256533235,2,Done,BTBT_theta=28.0_a=8.0_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.9,28.0,-28.612473068293184,-1.3114959001541138,-6.497370316996239,2,Done,BTBT_theta=28.0_a=6.4_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.8,26.5,-30.149257608689368,-0.7619791177567095,-7.156324843293987,1,Done,BTBT_theta=26.5_a=6.9_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.1,26.0,-36.061518776696175,-2.878714675316587,-7.57602235651575,2,Done,BTBT_theta=26.0_a=7.3_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.1,27.0,-29.845931825693697,-0.7083332880865782,-7.107316312380135,1,Done,BTBT_theta=27.0_a=7.0_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.2,25.5,-35.390083075966686,-2.687562579056248,-7.5037394794635475,1,Done,BTBT_theta=25.5_a=7.2_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.4,28.0,-35.41225927975029,-10.780439822236076,-3.462844908819534,2,Done,BTBT_theta=28.0_a=4.0_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.9,28.0,-28.639455997850742,-1.1886670924723148,-6.565530453226529,2,Done,BTBT_theta=28.0_a=6.5_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.8,26.5,-30.35346191423013,-0.6938252570107579,-7.2414528500521556,1,Done,BTBT_theta=26.5_a=7.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.1,26.0,-36.13747258717194,-2.878714675316587,-7.595010809134692,2,Done,BTBT_theta=26.0_a=7.4_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.3,28.0,-35.34161420306191,-10.779542482690886,-3.4456323094200343,2,Done,BTBT_theta=28.0_a=3.9_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.2,27.0,-29.57364268647507,-0.7083332880865782,-7.039244027575478,1,Done,BTBT_theta=27.0_a=7.0_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.2,25.5,-35.5714836679399,-2.687562579056248,-7.549089627456851,1,Done,BTBT_theta=25.5_a=7.3_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.0,28.0,-28.42138372268528,-1.1886670924723148,-6.511012384435162,2,Done,BTBT_theta=28.0_a=6.5_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.0,26.0,-36.55145348375663,-3.1030746006872505,-7.586326070595533,2,Done,BTBT_theta=26.0_a=7.3_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.8,26.5,-30.35293480427936,-0.6322916261851788,-7.27208788797725,1,Done,BTBT_theta=26.5_a=7.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.4,28.0,-35.22881300607696,-10.779542482690886,-3.4174320101737976,2,Done,BTBT_theta=28.0_a=3.9_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.3,27.0,-29.26666479324922,-0.7083332880865782,-6.962499554269016,1,Done,BTBT_theta=27.0_a=7.0_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.2,25.5,-35.54424973251298,-2.687562579056248,-7.542281143600121,1,Done,BTBT_theta=25.5_a=7.4_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.1,28.0,-28.158080527558923,-1.1886670924723148,-6.445186585653573,2,Done,BTBT_theta=28.0_a=6.5_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
