a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.0,61.5,0,-10,-40.41853405954316,-0.3384286931250244,-4.82688849628903,-7.521974920178764,1,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.2,61.5,0,14,-39.96558479173109,-0.3291603703983128,-4.82688849628903,-7.413371764589101,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,-4,-41.29732416337356,-0.3739143835846334,-4.71736917598173,-7.778689261060208,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,-6,-41.078963234554976,-0.3208270377945155,-4.82688849628903,-7.6958830415969715,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,7.8,61.5,0,-2,-41.32667908072472,-0.3713415923994034,-4.82688849628903,-7.732554725836962,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,-8,-40.816538552287966,-0.356595107819885,-4.82688849628903,-7.612392836017534,1,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,14,-39.84874243009836,-0.3867469632532447,-4.71736917598173,-7.410127537907101,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,-4,-41.25307215889916,-0.343643301166594,-4.71736917598173,-7.782761801150627,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,-6,-41.0869326107204,-0.379260768648237,-4.71736917598173,-7.723418180365115,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-10,-40.27030364843085,-0.3384286931250244,-4.866415351396427,-7.465153889846988,1,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,-2,-41.212522462010384,-0.3137236242182553,-4.82688849628903,-7.732824555248953,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.1,61.5,0,14,-39.96473137708381,-0.3566515834536403,-4.71736917598173,-7.454172464553267,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.2_b=8.1_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,-4,-41.02105661155656,-0.3160391361452639,-4.71736917598173,-7.738559996825643,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
